,Topline_csat,billing_csat,client_id,claim_csat_t3b,role,ee_csat_t3b_tem,ee_csat_t3b_vb,ee_csat_t3b_ltd,billing_m,issue_m,csat_onbrd,lives_group,Tenure_bin,hrc_flag,total_leave_indicator,has_TCS,BrkrSeg_1,DataFeedInd,LTD_ind,STD_ind,Dent_ind,VSN_ind,LIF_ind,ADD_ind,VB_ind,FML_ind,issue_handling_csat
4078,9,11,990280848,0.6,4,0.6,,,,,,,,,,,,,,,,,,,,,
4079,5,7,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
4080,10,10,1320917783,1,2,1,,,2,0.2,10,LT100,3to5,0,FALSE,0,f. $50K - $500K,N,0,0,1,0,1,1,0,0,10
4081,10,9,707868,1,1,1,,,0,0,10,LT100,GT10,0,FALSE,0,e. <$50K,N,1,1,0,0,1,1,0,0,
4082,8,3,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4083,5,11,1224898697,0,3,0,0.75,,0,0.111111111,2,GTE2000,3to5,1,FALSE,0,h. $5M - $50M,N,1,0,0,0,1,1,1,0,
4084,10,10,817642,1,2,1,,,0,0,10,LT100,GT10,0,FALSE,0,e. <$50K,N,1,1,1,1,1,1,0,0,10
4085,9,9,5.55555E+15,0.6,2,0.6,,,,,,,,,,,,,,,,,,,,,
4086,7,8,812357,1,3,1,,,,,,,,,,,,,,,,,,,,,
4087,7,11,219585622,1,3,1,,,1,0,10,GTE2000,6to10,0,FALSE,0,g. $500K - $5M,N,0,0,0,0,1,1,0,0,
4088,10,10,5.55555E+15,,1,,,,,,,,,,,,,,,,,,,,,,
4089,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4090,10,10,459263,1,1,1,,,2,0,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,0,0,0,0,1,1,1,0,
4091,8,7,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4092,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4093,8,11,1594108328,0,3,0,,1,,,,,,,,,,,,,,,,,,,
4094,7,7,750209226,0,2,0,,,0,0.083333333,10,GTE2000,GT10,0,FALSE,0,"d. Lockton Companies, LLC - Dallas Series",N,1,0,0,0,0,0,0,0,
4095,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4096,9,8,835817,0.8,3,0.586466165,,0.666666667,,,,,,,,,,,,,,,,,,,
4097,4,6,582260,0,1,0,,,0,0,10,100to499,GT10,0,FALSE,0,h. $5M - $50M,N,0,1,0,0,0,0,0,0,
4098,10,10,5.55555E+15,,1,,,,,,,,,,,,,,,,,,,,,,
4099,10,10,817736,1,3,1,,,,,,,,,,,,,,,,,,,,,
4100,9,6,1569305644,0.8,3,0.8,,,,,,,,,,,,,,,,,,,,,
4101,9,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4102,8,10,448080379,1,2,1,,,,,,,,,,,,,,,,,,,,,
4103,7,9,1333648825,0,3,0.666666667,0.642857143,,0.428571429,0.041450777,10,GTE2000,GT10,0,TRUE,1,g. $500K - $5M,N,1,0,0,0,1,1,1,1,
4104,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4105,10,10,5.55555E+15,1,1,1,,,0,0,10,LT100,6to10,0,FALSE,0,g. $500K - $5M,Y,0,0,0,0,1,1,0,0,
4106,7,9,832372065,1,3,1,,,,,,,,,,,,,,,,,,,,,
4107,8,10,553418829,,4,,,,,,,,,,,,,,,,,,,,,,
4108,7,8,836110953,0,3,1,1,1,1,0.444444444,7,500to1999,3to5,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,0,0,10
4109,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4110,6,11,1416007819,0.333333333,3,0.701754386,0.824742268,1,0.092592593,0.043478261,7,GTE2000,GT10,0,FALSE,1,c. AON Consulting,N,1,1,0,0,1,1,0,1,
4111,9,11,1319997186,1,2,0.652173913,0.75,,,,,,,,,,,,,,,,,,,,
4112,9,10,642306,,3,,,,,,,,,,,,,,,,,,,,,,
4113,10,9,800377215,1,2,0.9,,1,,,,,,,,,,,,,,,,,,,
4114,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4115,4,7,5.55555E+15,0.8,3,0.8,,,,,,,,,,,,,,,,,,,,,
4116,10,7,1430612996,0,1,0,,,,,,,,,,,,,,,,,,,,,
4117,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,10
4118,2,2,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
4119,5,6,1595238750,0,3,0,,0.833333333,,,,,,,,,,,,,,,,,,,
4120,9,10,5.55555E+15,,4,,,,,,,,,,,,,,,,,,,,,,
4121,5,1,472810096,,3,,,,,,,,,,,,,,,,,,,,,,10
4122,9,10,509221,1,3,1,,,0,0.272727273,10,LT100,6to10,0,TRUE,0,z. Unknown,N,0,0,0,0,1,1,0,0,
4123,9,9,685340,,4,,,,0,0,10,LT100,GT10,0,FALSE,0,e. <$50K,N,0,0,0,0,1,1,0,0,
4124,9,3,1436519482,1,4,1,,,0.5,0.019607843,10,500to1999,3to5,0,TRUE,1,g. $500K - $5M,N,1,1,0,0,1,1,0,1,
4125,7,6,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
4126,8,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4127,1,1,839966480,0,2,0,,,,,,,,,,,,,,,,,,,,,
4128,8,7,342615014,1,2,1,,,,,,,,,,,,,,,,,,,,,
4129,10,10,1343338607,1,2,1,,,,,,,,,,,,,,,,,,,,,
4130,7,7,1363428623,,3,,,,,,,,,,,,,,,,,,,,,,10
4131,8,9,1279753695,1,4,1,,,,,,,,,,,,,,,,,,,,,
4132,8,8,862872620,,3,0,,1,,,,,,,,,,,,,,,,,,,
4133,9,9,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
4134,9,9,649047,1,1,1,0.75,,0,0,9,100to499,1,1,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,10
4135,7,8,505300,1,2,1,,,0,0,10,LT100,6to10,0,FALSE,0,f. $50K - $500K,N,0,1,0,0,1,1,0,0,5
4136,8,8,5.55555E+15,0.666666667,4,0.666666667,,,,,,,,,,,,,,,,,,,,,
4137,8,9,745300,1,3,0.142857143,,,,,,,,,,,,,,,,,,,,,6
4138,7,6,1050597898,0.2,3,0.2,1,,,,,,,,,,,,,,,,,,,,
4139,10,10,550605,1,1,1,,,,,,,,,,,,,,,,,,,,,
4140,10,8,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
4141,9,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4142,8,7,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,8
4143,8,8,1467263135,1,1,1,,,,,,,,,,,,,,,,,,,,,
4144,5,8,1032391258,,3,,,,,,,,,,,,,,,,,,,,,,
4145,10,10,785521305,1,3,1,,,,,,,,,,,,,,,,,,,,,
4146,10,10,1074834386,1,2,1,0.75,1,1.6,0.210526316,,500to1999,1,1,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,0,
4147,10,10,711543503,1,3,0.909090909,,,0,0,7,500to1999,GT10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,9
4148,8,8,686670190,0.666666667,3,0.666666667,,,2,0.625,10,100to499,3to5,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
4149,8,10,57191561,,4,,,,,,,,,,,,,,,,,,,,,,
4150,8,8,980585615,1,2,1,,,0.333333333,0.117647059,10,LT100,3to5,0,TRUE,0,g. $500K - $5M,Y,1,1,0,0,1,1,0,1,
4151,8,9,5.55555E+15,,4,,,,,,,,,,,,,,,,,,,,,,
4152,8,5,5.55555E+15,0,3,0,,,,,,,,,,,,,,,,,,,,,
4153,10,10,1305157191,1,2,1,,,,,,,,,,,,,,,,,,,,,
4154,9,10,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
4155,10,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
4156,9,8,964268761,0.75,3,0.410526316,,0.8,0.25,0.002805049,10,GTE2000,6to10,0,FALSE,1,i. >$50M,N,1,1,0,0,1,1,1,1,
4157,7,5,5.55555E+15,0.6,1,0.5,0,,,,,,,,,,,,,,,,,,,,
4158,9,9,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4159,6,8,5.55555E+15,0,1,0,,,,,,,,,,,,,,,,,,,,,
4160,8,8,5.55555E+15,0,2,1,1,,,,,,,,,,,,,,,,,,,,
4161,9,10,1225983130,0.75,3,0.75,,,,,,,,,,,,,,,,,,,,,
4162,10,10,655765,1,1,1,,,2,1,10,LT100,6to10,0,FALSE,0,z. Unknown,N,1,0,0,0,0,0,0,0,9
4163,10,9,760648,1,1,0.75,1,,,,,,,,,,,,,,,,,,,,
4164,7,6,994505282,0.666666667,3,0.666666667,,1,0,0.375,9,100to499,3to5,0,FALSE,0,h. $5M - $50M,Y,1,0,1,0,1,1,0,0,8
4165,10,10,725556,,1,,,,0,1,10,LT100,GT10,0,TRUE,0,h. $5M - $50M,N,1,0,0,0,1,1,0,0,9.5
4166,10,9,742000476,1,2,1,,,0,0.684210526,10,LT100,3to5,0,FALSE,0,f. $50K - $500K,N,1,1,1,1,1,1,0,0,
4167,6,9,963146953,0.6,3,0.6,,,0.333333333,0.333333333,10,100to499,2,1,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,0,0,
4168,6,8,1092956068,0,3,0.6,0.818181818,0,0,0,10,GTE2000,GT10,0,TRUE,1,h. $5M - $50M,N,1,0,0,0,1,1,1,1,
4169,7,9,614840,1,2,1,,,0,0,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,0,0,0,1,1,0,0,
4170,8,8,1352860813,0.75,1,0.666666667,1,,0.5,0.1,10,100to499,GT10,0,TRUE,1,h. $5M - $50M,N,1,1,0,0,1,1,0,0,
4171,10,10,1138470679,1,2,1,,,,,,,,,,,,,,,,,,,,,10
4172,10,10,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
4173,8,9,1053063567,1,4,1,,1,0.333333333,0.181818182,10,100to499,GT10,0,TRUE,0,h. $5M - $50M,Y,1,1,0,0,1,1,0,0,
4174,5,5,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
4175,8,7,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4176,10,10,843351,1,3,1,,,0,0,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
4177,9,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4178,10,9,5.55555E+15,,4,,,,,,,,,,,,,,,,,,,,,,
4179,3,6,374113802,0,2,0.523809524,0.666666667,,0,0,2,GTE2000,6to10,0,TRUE,1,g. $500K - $5M,N,1,1,0,0,1,1,1,0,
4180,5,5,144710921,0,3,0,1,1,5,0.125,9,100to499,6to10,0,FALSE,0,g. $500K - $5M,Y,1,1,0,0,1,1,1,0,
4181,8,6,1232972610,0.2,3,0.2,,,,,,,,,,,,,,,,,,,,,
4182,10,10,480863,1,2,1,,,,,,,,,,,,,,,,,,,,,
4183,10,11,431976,1,2,1,,,0,1,10,GTE2000,GT10,0,FALSE,0,h. $5M - $50M,N,0,0,0,0,1,0,0,0,
4184,10,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
4185,8,8,1495621352,1,2,0.782608696,0.4,1,,,,,,,,,,,,,,,,,,,
4186,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4187,10,10,1064233280,1,4,1,,,,,,,,,,,,,,,,,,,,,
4188,6,6,1359885583,0,1,0,,,1.4,0,7,GTE2000,GT10,0,FALSE,1,i. >$50M,N,1,1,0,0,0,0,0,1,
4189,9,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4190,9,9,517032,1,3,1,,,0.5,0.651162791,10,LT100,GT10,0,TRUE,0,f. $50K - $500K,Y,0,0,0,0,1,1,0,0,9.5
4191,10,3,538991170,0,3,0,,,,,,,,,,,,,,,,,,,,,
4192,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4193,10,10,11056855,1,4,1,,,0.6,0.125,9,100to499,2,1,FALSE,1,g. $500K - $5M,N,1,1,1,0,1,1,0,0,
4194,8,9,1251358067,1,3,1,,,0,0.833333333,9,100to499,6to10,0,FALSE,0,f. $50K - $500K,Y,1,1,0,0,1,1,1,0,7
4195,5,10,5.55555E+15,0,2,0,,,,,,,,,,,,,,,,,,,,,
4196,6,11,5.55555E+15,0,2,0,,1,,,,,,,,,,,,,,,,,,,
4197,6,3,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4198,10,10,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
4199,8,11,1439274382,1,3,1,,,0.1875,0.1875,10,100to499,3to5,1,TRUE,1,h. $5M - $50M,Y,1,1,0,1,1,1,1,0,
4200,10,10,957559642,1,1,1,,,,,,,,,,,,,,,,,,,,,
4201,8,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4202,9,9,1420620058,1,3,1,,,,,,,,,,,,,,,,,,,,,10
4203,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4204,9,5,554282,1,3,1,1,,0,0.277777778,10,100to499,1,0,FALSE,0,g. $500K - $5M,Y,1,1,1,1,1,1,1,0,7
4205,10,10,1443832391,,2,,,,,,,,,,,,,,,,,,,,,,
4206,6,7,1196638666,,4,1,1,,0.5,0.125,2,GTE2000,3to5,0,FALSE,1,g. $500K - $5M,Y,1,1,0,0,1,1,1,0,
4207,9,8,1461453795,0.8,4,0.838709677,0.833333333,,,,,,,,,,,,,,,,,,,,
4208,7,7,1099346379,0.666666667,2,0.666666667,,,1,0,10,100to499,1,1,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,0,0,
4209,10,10,974676384,1,2,1,,,0,0.285714286,10,LT100,3to5,0,FALSE,0,e. <$50K,N,0,0,1,1,0,0,0,0,
4210,10,10,550770,1,1,1,1,,,,,,,,,,,,,,,,,,,,
4211,6,3,1576499646,0.75,2,0.75,0.642857143,,,,,,,,,,,,,,,,,,,,
4212,8,8,1572479985,0.4,3,0.75,,1,,,,,,,,,,,,,,,,,,,
4213,5,5,853224,,1,,,,0,0,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,0,0,0,0,0,0,0,
4214,10,10,1120064792,1,2,1,1,,,,,,,,,,,,,,,,,,,,5
4215,10,10,483110,1,3,1,,,,,,,,,,,,,,,,,,,,,
4216,8,9,466324526,0.8,3,0.8,,1,0,1,10,LT100,6to10,0,TRUE,0,e. <$50K,N,1,1,0,0,1,1,0,0,
4217,10,10,1278396453,1,4,1,1,,0,0.19047619,,500to1999,GT10,0,FALSE,0,h. $5M - $50M,N,1,0,0,0,1,1,1,0,
4218,10,9,1569305644,1,3,1,,,,,,,,,,,,,,,,,,,,,
4219,9,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4220,10,11,1338182960,1,4,0.666666667,0.75,,,,,,,,,,,,,,,,,,,,
4221,9,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4222,9,9,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4223,8,10,758321,0.666666667,2,0.666666667,,,0,0,10,LT100,6to10,0,FALSE,0,e. <$50K,N,1,1,0,0,0,0,0,0,
4224,5,5,259565403,1,2,1,,,1.333333333,0.615384615,1,LT100,6to10,0,FALSE,0,f. $50K - $500K,N,1,1,1,1,1,1,0,0,10
4225,5,5,433606,0,3,0,,,0.833333333,0.185185185,10,500to1999,GT10,1,TRUE,1,g. $500K - $5M,N,1,0,0,0,1,1,0,1,
4226,8,6,828110841,1,1,1,1,1,0.5,0.714285714,9,500to1999,6to10,0,TRUE,0,f. $50K - $500K,N,1,1,0,0,1,1,1,0,7
4227,8,10,1550668138,1,1,1,,,,,,,,,,,,,,,,,,,,,
4228,9,10,570718,0,3,0,,,0,0,10,LT100,6to10,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,1,1,0,0,
4229,8,9,1110579356,1,3,1,,,0.2,0.182926829,10,100to499,1,1,TRUE,1,f. $50K - $500K,N,1,1,0,0,1,1,1,1,
4230,9,8,1104001691,1,2,0.5,0.823529412,0.5,0.5,0.208333333,2,GTE2000,3to5,0,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,0,10
4231,8,8,1261152636,1,4,1,,,,,,,,,,,,,,,,,,,,,
4232,7,11,887595989,0.2,3,0.282178218,,0.5,0,0.007215007,10,GTE2000,6to10,0,TRUE,1,h. $5M - $50M,N,1,1,0,0,1,0,1,1,
4233,8,11,1438921293,0.666666667,4,0.64516129,,1,0,0,7,GTE2000,GT10,1,FALSE,1,i. >$50M,N,1,1,0,0,1,1,0,1,
4234,10,10,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4235,5,5,561166388,0,2,0,,1,1.333333333,0.676470588,9,100to499,GT10,0,FALSE,0,h. $5M - $50M,N,1,0,1,0,0,0,0,0,7.5
4236,10,8,514632782,1,3,1,,,0,0.761904762,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
4237,7,7,1328307150,1,3,0.833333333,1,,,,,,,,,,,,,,,,,,,,
4238,7,7,5.55555E+15,0.666666667,3,0.666666667,,,,,,,,,,,,,,,,,,,,,
4239,3,3,165390911,0,3,0,,,0,0.388888889,10,LT100,GT10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
4240,7,7,1143969588,0.4,3,0.5,,,,,,,,,,,,,,,,,,,,,7
4241,9,11,1437152438,1,4,1,,,0,0,7,LT100,GT10,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
4242,9,5,198440244,1,1,1,1,,0.5,0.666666667,9,100to499,6to10,0,FALSE,0,h. $5M - $50M,N,0,0,0,0,1,1,1,0,10
4243,8,10,580546013,1,4,1,,,,,,,,,,,,,,,,,,,,,
4244,4,3,1345701667,0,2,0.611111111,0.851851852,1,,,,,,,,,,,,,,,,,,,
4245,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4246,10,10,5.55555E+15,,2,,,,,,,,,,,,,,,,,,,,,,
4247,4,6,860291106,0,2,1,,,0,0.285714286,10,100to499,1,0,TRUE,0,g. $500K - $5M,N,1,1,0,0,1,1,0,0,
4248,10,8,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4249,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4250,10,9,529353742,1,4,1,,,0,0,10,GTE2000,3to5,0,TRUE,0,i. >$50M,N,0,0,0,0,1,1,0,0,
4251,5,5,590966080,,3,,,,3,0.709677419,10,LT100,3to5,0,TRUE,0,g. $500K - $5M,N,0,0,0,0,1,1,0,0,
4252,10,8,5.55555E+15,1,1,1,,,2,0,10,LT100,3to5,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,1,1,0,0,
4253,10,10,1400929713,1,1,0.6,0.909090909,1,0,0,2,GTE2000,GT10,0,FALSE,0,g. $500K - $5M,Y,1,1,0,0,1,1,1,0,
4254,9,9,1026069411,0.8,1,0.8,,,,,,,,,,,,,,,,,,,,,
4255,10,9,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4256,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4257,10,9,1178642859,1,3,1,,,,,,,,,,,,,,,,,,,,,9.5
4258,8,7,477289,1,4,1,,,0,0.3,9,100to499,3to5,0,FALSE,0,h. $5M - $50M,N,0,1,0,1,0,0,0,0,10
4259,6,9,1579971720,0.4,3,0.4,,,,,,,,,,,,,,,,,,,,,
4260,9,9,1353727702,1,2,1,1,,,,,,,,,,,,,,,,,,,,
4261,7,5,1220269692,0,2,0.25,,,5.333333333,0.193548387,,500to1999,6to10,1,FALSE,0,g. $500K - $5M,N,1,1,0,0,1,1,1,0,8
4262,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4263,10,10,476394,1,4,1,,,,,,,,,,,,,,,,,,,,,
4264,7,3,5.55555E+15,0.75,1,1,0.75,1,0,0,10,LT100,1,0,FALSE,0,g. $500K - $5M,N,0,1,0,0,1,1,0,0,
4265,10,10,5.55555E+15,,3,,,,,,,,,,,,,,,,,,,,,,
4266,6,7,5.55555E+15,0,2,0.875,,,,,,,,,,,,,,,,,,,,,
4267,3,2,1213007293,0,2,0,,,1.833333333,0.469135802,10,100to499,2,1,FALSE,0,h. $5M - $50M,N,1,1,1,0,1,1,1,0,6
4268,10,10,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4269,10,10,500921,1,2,1,,,,,,,,,,,,,,,,,,,,,10
4270,8,8,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
4271,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4272,3,1,855479320,0,1,0,,1,1,0.111111111,10,100to499,3to5,1,FALSE,1,f. $50K - $500K,Y,1,1,0,0,1,1,0,0,10
4273,10,10,5.55555E+15,1,3,1,,,0,1,10,LT100,6to10,0,FALSE,0,e. <$50K,N,0,1,0,0,0,0,0,0,
4274,9,9,5.55555E+15,1,1,1,,,,,,,,,,,,,,,,,,,,,
4275,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,10
4276,10,10,473724,0,4,0,,,,,,,,,,,,,,,,,,,,,8
4277,9,9,667635,1,2,1,,,1,0.444444444,10,LT100,GT10,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,0,0,6.75
4278,7,7,484807,0,1,0,,,,,,,,,,,,,,,,,,,,,
4279,9,9,5.55555E+15,0.666666667,2,0.666666667,,,,,,,,,,,,,,,,,,,,,
4280,10,10,688622601,1,3,1,,,0.5,0,10,LT100,3to5,0,TRUE,0,g. $500K - $5M,N,0,0,0,0,1,1,0,0,
4281,10,10,799650,,4,,,,,,,,,,,,,,,,,,,,,,
4282,8,11,1227071782,0.4,3,1,,,,,,,,,,,,,,,,,,,,,
4283,8,8,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4284,10,9,5.55555E+15,1,4,1,,,,,,,,,,,,,,,,,,,,,
4285,10,10,137708987,1,1,1,,,,,,,,,,,,,,,,,,,,,
4286,9,10,25878835,1,4,1,,,0,0.153846154,9,100to499,GT10,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
4287,8,8,823660807,1,4,1,,,,,,,,,,,,,,,,,,,,,10
4288,8,10,458252,1,2,1,,,0,0,10,LT100,3to5,0,FALSE,0,f. $50K - $500K,N,1,0,1,1,1,1,0,0,10
4289,10,9,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4290,8,7,1303528560,0.4,3,1,1,,,,,,,,,,,,,,,,,,,,
4291,10,10,849058,1,3,1,,,0,0.444444444,10,100to499,3to5,0,FALSE,0,f. $50K - $500K,Y,0,0,1,1,1,1,1,0,10
4292,8,10,598821371,1,1,1,,,1,0,10,LT100,GT10,0,FALSE,0,e. <$50K,N,1,0,0,0,1,1,0,0,10
4293,8,8,745177894,1,3,1,,,0,0.470588235,9,100to499,GT10,0,FALSE,0,g. $500K - $5M,Y,1,1,1,1,1,1,0,0,
4294,8,10,139538268,,2,,,,,,,,,,,,,,,,,,,,,,
4295,9,9,866641,1,4,1,,1,0,0.117647059,10,GTE2000,GT10,0,FALSE,0,g. $500K - $5M,N,1,1,0,0,0,0,0,0,
4296,3,1,1602149293,1,2,1,,,,,,,,,,,,,,,,,,,,,
4297,10,10,618726,1,2,1,,,0.5,0,10,LT100,GT10,0,FALSE,0,h. $5M - $50M,N,1,0,0,0,1,1,1,0,
4298,10,10,650810,,2,,,,,,,,,,,,,,,,,,,,,,
4299,7,8,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4300,6,8,540220,0.2,3,0.2,,,,,,,,,,,,,,,,,,,,,
4301,8,8,959871937,0.333333333,2,1,,1,0.705882353,0.108695652,7,500to1999,3to5,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,0,0,
4302,10,10,397934522,1,2,1,,,0,0.833333333,10,LT100,6to10,0,FALSE,0,f. $50K - $500K,N,1,0,0,0,1,1,0,0,
4303,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4304,10,9,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4305,10,10,421399617,1,2,1,,,1.565217391,0.113207547,10,500to1999,6to10,1,FALSE,1,g. $500K - $5M,N,1,1,0,0,1,1,0,1,
4306,10,8,719824132,0.6,3,0.6,0.5,,0,0.5,7,LT100,3to5,0,FALSE,0,z. Unknown,N,0,0,0,0,0,0,1,0,
4307,7,5,982085309,0,1,0.615384615,,0.666666667,0,0,7,GTE2000,6to10,0,FALSE,1,i. >$50M,N,1,1,0,0,1,1,0,1,
4308,6,6,413981756,0,3,0,1,,2.5,0.666666667,10,LT100,6to10,0,FALSE,0,h. $5M - $50M,Y,1,1,0,0,1,1,1,0,7
4309,10,10,5.55555E+15,0.6,2,0.6,,1,,,,,,,,,,,,,,,,,,,
4310,10,9,1327980423,1,2,0.697674419,0.793333333,0.862068966,0.2,0.01754386,2,GTE2000,GT10,1,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,0,
4311,4,7,1276740877,0,2,0.5,,,,,,,,,,,,,,,,,,,,,
4312,8,11,1110668883,1,4,0.495726496,0.75,0.714285714,0,0.014285714,10,GTE2000,GT10,1,FALSE,1,h. $5M - $50M,N,1,1,0,0,1,1,1,1,
4313,9,7,1278588055,1,3,1,,,0,0.305084746,10,100to499,1,0,TRUE,1,g. $500K - $5M,Y,1,1,0,0,1,1,1,1,9
4314,9,9,5.55555E+15,1,3,1,,,,,,,,,,,,,,,,,,,,,
4315,7,10,5.55555E+15,,1,,,,,,,,,,,,,,,,,,,,,,
4316,10,10,588227014,1,2,1,,,0,1,10,GTE2000,6to10,0,FALSE,0,h. $5M - $50M,Y,0,0,0,0,1,1,0,0,
4317,9,9,851809656,1,4,1,1,1,0,0.12,2,GTE2000,3to5,1,FALSE,0,c. AON Consulting,N,1,1,0,0,1,1,1,0,
4318,9,8,805798160,1,2,1,0.5,,0.666666667,0.538461538,9,100to499,GT10,0,FALSE,0,h. $5M - $50M,Y,1,1,0,0,1,1,1,0,
4319,2,11,5.55555E+15,0,1,0,,,,,,,,,,,,,,,,,,,,,
4320,10,6,1452667234,0.2,3,0.2,,,,,,,,,,,,,,,,,,,,,
4321,8,9,1241646481,1,1,1,,,,,,,,,,,,,,,,,,,,,4
4322,10,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4323,9,10,667635,0.8,3,0.8,,,1,0.444444444,10,LT100,GT10,0,FALSE,0,h. $5M - $50M,N,1,1,0,0,1,1,0,0,6.75
4324,7,11,446870,0,3,0,,,,,,,,,,,,,,,,,,,,,
4325,4,11,1229207386,0,2,0,,,0,0.025,10,100to499,1,1,TRUE,1,g. $500K - $5M,N,1,1,0,0,1,1,1,1,
4326,9,10,5.55555E+15,1,2,1,,,,,,,,,,,,,,,,,,,,,
4327,5,9,759589691,0.5,3,1,,,0,0.355932203,9,100to499,3to5,1,TRUE,1,g. $500K - $5M,Y,1,1,1,1,1,1,1,1,
4328,10,10,573602735,1,3,1,,,,,,,,,,,,,,,,,,,,,
